#,id,name,evaluated,perfFeasible,inParetoFront,DV_68_Instantiate Component Actuator,DV_68_Instantiate Component Actuator_active,DV_69_Instantiate Component Computer,DV_69_Instantiate Component Computer_active,DV_70_Instantiate Component Sensor,DV_70_Instantiate Component Sensor_active,DV_71_Attribute Actuator 1/3 -> Type (1),DV_71_Attribute Actuator 1/3 -> Type (1)_active,DV_72_Attribute Actuator 1/3 -> Type (2),DV_72_Attribute Actuator 1/3 -> Type (2)_active,DV_73_Attribute Actuator 1/3 -> Type (3),DV_73_Attribute Actuator 1/3 -> Type (3)_active,DV_74_Attribute Actuator 1/3 -> Type (4),DV_74_Attribute Actuator 1/3 -> Type (4)_active,DV_75_Attribute Computer 1/3 -> Type (1),DV_75_Attribute Computer 1/3 -> Type (1)_active,DV_76_Attribute Computer 1/3 -> Type (2),DV_76_Attribute Computer 1/3 -> Type (2)_active,DV_77_Attribute Computer 1/3 -> Type (3),DV_77_Attribute Computer 1/3 -> Type (3)_active,DV_78_Attribute Computer 1/3 -> Type (4),DV_78_Attribute Computer 1/3 -> Type (4)_active,DV_79_Attribute Sensor 1/3 -> Type (1),DV_79_Attribute Sensor 1/3 -> Type (1)_active,DV_80_Attribute Sensor 1/3 -> Type (2),DV_80_Attribute Sensor 1/3 -> Type (2)_active,DV_81_Attribute Sensor 1/3 -> Type (3),DV_81_Attribute Sensor 1/3 -> Type (3)_active,DV_82_Attribute Sensor 1/3 -> Type (4),DV_82_Attribute Sensor 1/3 -> Type (4)_active,DV_83_Connect Port Command (1),DV_83_Connect Port Command (1)_active,DV_84_Connect Port Command (2),DV_84_Connect Port Command (2)_active,DV_85_Connect Port Command (3),DV_85_Connect Port Command (3)_active,DV_86_Connect Port Command (4),DV_86_Connect Port Command (4)_active,DV_87_Connect Port Command (5),DV_87_Connect Port Command (5)_active,DV_88_Connect Port Command (6),DV_88_Connect Port Command (6)_active,DV_89_Connect Port Command (7),DV_89_Connect Port Command (7)_active,DV_90_Connect Port Command (8),DV_90_Connect Port Command (8)_active,DV_91_Connect Port Command (9),DV_91_Connect Port Command (9)_active,DV_92_Connect Port Data (1),DV_92_Connect Port Data (1)_active,DV_93_Connect Port Data (2),DV_93_Connect Port Data (2)_active,DV_94_Connect Port Data (3),DV_94_Connect Port Data (3)_active,DV_95_Connect Port Data (4),DV_95_Connect Port Data (4)_active,DV_96_Connect Port Data (5),DV_96_Connect Port Data (5)_active,DV_97_Connect Port Data (6),DV_97_Connect Port Data (6)_active,DV_98_Connect Port Data (7),DV_98_Connect Port Data (7)_active,DV_99_Connect Port Data (8),DV_99_Connect Port Data (8)_active,DV_100_Connect Port Data (9),DV_100_Connect Port Data (9)_active,OBJ_101_Failure Rate,OBJ_102_Mass,FUN_18_Determine Action,FUN_19_Sense Orientation,FUN_16_Provide GNC,FUN_50_Control Orientation,DE_17_GNC Functions,COMP_21_Sensor,COMP_22_Computer,COMP_51_Actuator,PORT_20_Data,PORT_61_Command,ATTR_27_Type_0,ATTR_27_Type_1,ATTR_27_Type_2,ATTR_41_Type_0,ATTR_41_Type_1,ATTR_41_Type_2,ATTR_53_Type_0,ATTR_53_Type_1,ATTR_53_Type_2
11,804,Architecture #11,True,True,False,1,True,1,True,1,True,0,True,1,True,1,True,0,False,1,True,0,True,1,True,0,False,1,True,0,True,0,True,0,False,0,True,1,True,1,True,0,True,0,False,0,False,0,False,0,False,0,False,0,True,1,True,1,True,0,True,0,False,0,False,0,False,0,False,0,False,-6.864959777755948,31.0,1,1,1,1,1,2,2,2,1,1,A,C,0,A,B,0,B,B,0
12,874,Architecture #12,True,True,False,2,True,0,True,2,True,0,True,1,True,1,True,0,True,1,True,0,True,0,False,0,False,1,True,0,True,1,True,0,True,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,-3.9999999793730754,41.5,1,1,1,1,1,3,1,3,1,1,A,B,C,A,0,0,B,B,C
13,946,Architecture #13,True,True,False,2,True,1,True,1,True,1,True,0,True,1,True,1,True,1,True,0,True,1,True,0,False,0,True,1,True,1,True,0,False,1,True,1,True,1,True,1,True,0,True,0,True,0,False,0,False,0,False,1,True,0,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,-7.4948407969294095,34.5,1,1,1,1,1,2,2,3,1,1,B,B,0,A,B,0,A,B,B
14,1019,Architecture #14,True,True,False,2,True,1,True,0,True,1,True,1,True,1,True,0,True,0,True,1,True,1,True,0,False,0,True,0,True,0,False,0,False,1,True,1,True,0,True,1,True,0,True,1,True,0,False,0,False,0,False,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,-4.3010160902646755,29.5,1,1,1,1,1,1,2,3,1,1,C,0,0,B,B,0,A,A,A
15,1089,Architecture #15,True,True,False,2,True,2,True,1,True,1,True,1,True,0,True,0,True,1,True,1,True,0,True,1,True,1,True,1,True,0,True,0,False,0,True,1,True,1,True,1,True,1,True,0,True,1,True,0,True,0,True,1,True,0,True,0,True,0,True,1,True,1,True,0,False,0,False,0,False,-7.425920229844639,33.5,1,1,1,1,1,2,3,3,1,1,A,A,0,A,A,B,A,A,C
16,1166,Architecture #16,True,True,False,2,True,0,True,0,True,1,True,0,True,0,True,1,True,0,True,1,True,0,False,0,False,0,True,1,True,0,False,0,False,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,-3.8538843704313908,33.5,1,1,1,1,1,1,1,3,1,1,B,0,0,B,0,0,A,C,C
17,1232,Architecture #17,True,True,False,0,True,1,True,1,True,1,True,0,True,0,False,0,False,0,True,0,True,1,True,0,False,0,True,0,True,1,True,0,False,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,1,True,1,True,0,True,0,False,0,False,0,False,0,False,0,False,-4.096888843741735,41.5,1,1,1,1,1,2,2,1,1,1,C,C,0,C,C,0,A,0,0
18,1299,Architecture #18,True,True,False,1,True,2,True,2,True,0,True,1,True,1,True,0,False,0,True,1,True,0,True,1,True,1,True,0,True,0,True,1,True,1,True,1,True,1,True,1,True,1,True,0,True,0,False,0,False,0,False,0,True,1,True,1,True,1,True,1,True,1,True,0,True,0,True,1,True,-7.397913729585904,57.0,1,1,1,1,1,3,3,2,1,1,A,C,C,B,C,C,B,B,0
19,1376,Architecture #19,True,True,False,2,True,0,True,0,True,1,True,0,True,0,True,1,True,0,True,1,True,0,False,0,False,1,True,0,True,0,False,0,False,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,-3.721260111997989,30.5,1,1,1,1,1,1,1,3,1,1,A,0,0,B,0,0,A,C,C
20,1442,Architecture #20,True,True,False,0,True,1,True,2,True,1,True,0,True,0,False,0,False,1,True,0,True,1,True,0,False,1,True,1,True,0,True,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,0,True,0,True,1,True,1,True,1,True,0,False,0,False,0,False,-4.096888276954571,23.5,1,1,1,1,1,3,2,1,1,1,A,A,B,A,B,0,A,0,0
21,1512,Architecture #21,True,True,False,1,True,0,True,0,True,0,True,1,True,0,True,0,False,0,True,1,True,0,False,0,False,0,True,1,True,0,False,0,False,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,-3.853822342187329,26.0,1,1,1,1,1,1,1,2,1,1,B,0,0,B,0,0,B,C,0
22,1575,Architecture #22,True,True,False,2,True,2,True,1,True,1,True,0,True,1,True,1,True,0,True,1,True,1,True,1,True,1,True,1,True,0,True,0,False,1,True,1,True,1,True,1,True,1,True,0,True,1,True,0,True,1,True,1,True,1,True,1,True,1,True,0,True,0,True,0,False,0,False,0,False,-7.545119117268873,35.5,1,1,1,1,1,2,3,3,1,1,A,A,0,B,B,B,A,B,B
23,1652,Architecture #23,True,True,False,1,True,0,True,0,True,0,True,1,True,1,True,0,False,0,True,1,True,0,False,0,False,0,True,0,True,0,False,0,False,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,-4.0455741778437835,25.0,1,1,1,1,1,1,1,2,1,1,C,0,0,B,0,0,B,B,0
24,1715,Architecture #24,True,True,False,1,True,1,True,1,True,1,True,1,True,0,True,0,False,0,True,1,True,1,True,0,False,0,True,1,True,0,True,0,False,1,True,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,1,True,0,True,0,True,1,True,0,False,0,False,0,False,0,False,0,False,-7.7212610298206545,32.0,1,1,1,1,1,2,2,2,1,1,B,C,0,B,B,0,A,A,0
25,1785,Architecture #25,True,True,False,0,True,1,True,2,True,0,True,1,True,0,False,0,False,0,True,0,True,1,True,0,False,1,True,0,True,1,True,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,0,True,1,True,1,True,1,True,1,True,0,False,0,False,0,False,-3.6989691322309572,40.5,1,1,1,1,1,3,2,1,1,1,A,B,B,C,C,0,B,0,0
26,1855,Architecture #26,True,True,False,1,True,1,True,2,True,0,True,0,True,1,True,0,False,0,True,1,True,0,True,0,False,1,True,1,True,1,True,0,True,1,True,0,True,0,True,1,True,0,False,0,False,0,False,0,False,0,False,1,True,1,True,1,True,0,True,1,True,0,True,0,False,0,False,0,False,-7.422514006310799,43.0,1,1,1,1,1,3,2,2,1,1,A,A,A,B,C,0,C,C,0
27,1928,Architecture #27,True,True,False,1,True,1,True,1,True,1,True,1,True,0,True,0,False,1,True,1,True,0,True,0,False,0,True,0,True,1,True,0,False,1,True,0,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,1,True,1,True,1,True,0,True,0,False,0,False,0,False,0,False,0,False,-7.444948014045568,31.0,1,1,1,1,1,2,2,2,1,1,C,C,0,A,A,0,A,A,0
28,1998,Architecture #28,True,True,False,2,True,2,True,2,True,1,True,1,True,0,True,0,True,1,True,1,True,1,True,0,True,1,True,1,True,1,True,0,True,1,True,0,True,0,True,1,True,0,True,1,True,0,True,1,True,1,True,1,True,0,True,1,True,1,True,0,True,1,True,1,True,1,True,1,True,-11.030842042185762,34.5,1,1,1,1,1,3,3,3,1,1,A,A,A,A,A,A,A,A,C
29,2078,Architecture #29,True,True,False,2,True,1,True,2,True,0,True,1,True,0,True,1,True,0,True,0,True,1,True,0,False,1,True,1,True,0,True,0,True,1,True,1,True,1,True,0,True,1,True,0,True,0,False,0,False,0,False,1,True,1,True,1,True,1,True,1,True,0,True,0,False,0,False,0,False,-8.619149570393246,59.5,1,1,1,1,1,3,2,3,1,1,A,A,C,C,C,0,B,C,C
30,2154,Architecture #30,True,True,False,1,True,1,True,1,True,0,True,1,True,1,True,0,False,1,True,0,True,1,True,0,False,0,True,0,True,1,True,0,False,1,True,1,True,1,True,0,True,0,False,0,False,0,False,0,False,0,False,1,True,0,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,-7.1457319230270055,37.0,1,1,1,1,1,2,2,2,1,1,C,C,0,A,B,0,B,B,0
31,2224,Architecture #31,True,True,False,1,True,0,True,1,True,1,True,1,True,0,True,0,False,0,True,1,True,0,False,0,False,0,True,1,True,1,True,0,False,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,-4.3977619915471395,24.0,1,1,1,1,1,2,1,2,1,1,B,B,0,B,0,0,A,A,0
32,2290,Architecture #32,True,True,False,0,True,1,True,2,True,0,True,0,True,0,False,0,False,1,True,0,True,1,True,0,False,1,True,1,True,1,True,0,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,1,True,0,True,1,True,0,True,1,True,0,False,0,False,0,False,-3.9999565650169724,26.5,1,1,1,1,1,3,2,1,1,1,A,A,A,A,B,0,C,0,0
33,2360,Architecture #33,True,True,False,1,True,1,True,1,True,1,True,1,True,0,True,0,False,1,True,1,True,0,True,0,False,0,True,1,True,1,True,0,False,1,True,1,True,1,True,0,True,0,False,0,False,0,False,0,False,0,False,1,True,1,True,1,True,0,True,0,False,0,False,0,False,0,False,0,False,-7.352658504875917,25.0,1,1,1,1,1,2,2,2,1,1,B,B,0,A,A,0,A,A,0
34,2430,Architecture #34,True,True,True,2,True,2,True,2,True,1,True,1,True,1,True,0,True,1,True,0,True,0,True,1,True,0,True,1,True,1,True,0,True,1,True,1,True,0,True,0,True,1,True,1,True,1,True,0,True,0,True,0,True,1,True,1,True,1,True,0,True,0,True,0,True,1,True,1,True,-11.690381467955863,54.5,1,1,1,1,1,3,3,3,1,1,B,B,C,A,C,C,A,A,A
35,2510,Architecture #35,True,True,False,1,True,2,True,2,True,1,True,1,True,0,True,0,False,1,True,1,True,0,True,0,True,1,True,1,True,1,True,0,True,1,True,1,True,1,True,0,True,1,True,1,True,0,False,0,False,0,False,0,True,1,True,1,True,1,True,1,True,0,True,1,True,1,True,0,True,-8.193383590639844,32.0,1,1,1,1,1,3,3,2,1,1,A,A,A,A,A,C,A,A,0
36,2587,Architecture #36,True,True,False,1,True,2,True,2,True,0,True,1,True,1,True,0,False,0,True,1,True,1,True,1,True,1,True,1,True,1,True,0,True,1,True,0,True,0,True,1,True,0,True,1,True,0,False,0,False,0,False,0,True,1,True,1,True,1,True,0,True,0,True,1,True,0,True,0,True,-7.075729727896254,35.0,1,1,1,1,1,3,3,2,1,1,A,A,A,B,B,B,B,B,0
37,2664,Architecture #37,True,True,False,0,True,0,True,1,True,1,True,0,True,0,False,0,False,1,True,0,True,0,False,0,False,1,True,0,True,0,True,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,-3.744728704529003,18.5,1,1,1,1,1,2,1,1,1,1,A,C,0,A,0,0,A,0,0
38,2727,Architecture #38,True,True,False,0,True,0,True,0,True,0,True,0,True,0,False,0,False,0,True,1,True,0,False,0,False,0,True,1,True,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,-3.6198213308721727,20.5,1,1,1,1,1,1,1,1,1,1,B,0,0,B,0,0,C,0,0
39,2787,Architecture #39,True,True,False,0,True,0,True,2,True,0,True,1,True,0,False,0,False,0,True,0,True,0,False,0,False,1,True,1,True,0,True,0,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,-3.6575852132925104,30.5,1,1,1,1,1,3,1,1,1,1,A,A,C,C,0,0,B,0,0
40,2853,Architecture #40,True,True,False,0,True,2,True,1,True,1,True,0,True,0,False,0,False,1,True,1,True,1,True,0,True,0,True,1,True,0,True,0,False,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,1,True,1,True,1,True,1,True,0,True,0,True,0,False,0,False,0,False,-4.096828594225952,27.5,1,1,1,1,1,2,3,1,1,1,B,C,0,A,A,A,A,0,0
41,2924,Architecture #41,True,True,False,0,True,1,True,0,True,0,True,0,True,0,False,0,False,1,True,0,True,1,True,0,False,1,True,0,True,0,False,0,False,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,-3.6020791024427257,20.5,1,1,1,1,1,1,2,1,1,1,A,0,0,A,B,0,C,0,0
42,2988,Architecture #42,True,True,False,0,True,2,True,2,True,0,True,1,True,0,False,0,False,1,True,1,True,0,True,1,True,1,True,0,True,1,True,0,True,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,True,1,True,1,True,1,True,0,True,0,True,1,True,0,True,1,True,-3.6989699989087383,34.5,1,1,1,1,1,3,3,1,1,1,A,B,C,A,A,B,B,0,0
43,3062,Architecture #43,True,True,False,1,True,0,True,0,True,1,True,0,True,1,True,0,False,1,True,0,True,0,False,0,False,0,True,0,True,0,False,0,False,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,-3.8238769007979956,21.0,1,1,1,1,1,1,1,2,1,1,C,0,0,A,0,0,A,B,0
44,3125,Architecture #44,True,True,False,0,True,0,True,0,True,1,True,0,True,0,False,0,False,0,True,0,True,0,False,0,False,1,True,0,True,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,-3.6020888290220463,16.5,1,1,1,1,1,1,1,1,1,1,A,0,0,C,0,0,A,0,0
45,3185,Architecture #45,True,True,False,2,True,0,True,0,True,0,True,1,True,1,True,1,True,1,True,0,True,0,False,0,False,0,True,1,True,0,False,0,False,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,-3.698991702233827,25.5,1,1,1,1,1,1,1,3,1,1,B,0,0,A,0,0,B,B,B
46,3251,Architecture #46,True,True,False,1,True,0,True,1,True,1,True,0,True,0,True,0,False,0,True,1,True,0,False,0,False,0,True,1,True,1,True,0,False,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,-4.3977446279289625,30.0,1,1,1,1,1,2,1,2,1,1,B,B,0,B,0,0,A,C,0
47,3317,Architecture #47,True,True,False,1,True,2,True,2,True,1,True,0,True,0,True,0,False,1,True,1,True,1,True,0,True,0,True,1,True,1,True,1,True,1,True,1,True,1,True,0,True,0,True,1,True,0,False,0,False,0,False,1,True,0,True,0,True,0,True,1,True,0,True,0,True,0,True,1,True,-8.096085853115085,40.0,1,1,1,1,1,3,3,2,1,1,B,B,B,A,A,A,A,C,0
48,3394,Architecture #48,True,True,False,2,True,2,True,0,True,1,True,1,True,1,True,0,True,0,True,1,True,0,True,1,True,0,True,1,True,0,False,0,False,1,True,0,True,1,True,0,True,0,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,-3.9999999968734645,41.5,1,1,1,1,1,1,3,3,1,1,B,0,0,B,C,C,A,A,A
49,3468,Architecture #49,True,True,False,2,True,2,True,0,True,0,True,1,True,0,True,1,True,0,True,1,True,1,True,1,True,0,True,0,True,0,False,0,False,1,True,0,True,0,True,0,True,1,True,0,True,1,True,1,True,1,True,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,-4.301029966621237,48.5,1,1,1,1,1,1,3,3,1,1,C,0,0,B,B,B,B,C,C
50,3542,Architecture #50,True,True,False,0,True,2,True,1,True,0,True,0,True,0,False,0,False,1,True,1,True,0,True,1,True,1,True,1,True,0,True,0,False,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,1,True,1,True,1,True,1,True,1,True,0,True,0,False,0,False,0,False,-3.9999022962547532,26.5,1,1,1,1,1,2,3,1,1,1,A,A,0,A,A,B,C,0,0
51,3613,Architecture #51,True,True,False,2,True,1,True,0,True,1,True,1,True,1,True,0,True,0,True,1,True,1,True,0,False,0,True,0,True,0,False,0,False,1,True,0,True,1,True,0,True,1,True,0,True,0,False,0,False,0,False,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,-4.300988301921519,29.5,1,1,1,1,1,1,2,3,1,1,C,0,0,B,B,0,A,A,A
52,3683,Architecture #52,True,True,False,0,True,0,True,2,True,0,True,1,True,0,False,0,False,0,True,1,True,0,False,0,False,1,True,1,True,1,True,0,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,-3.6198032289064,19.5,1,1,1,1,1,3,1,1,1,1,A,A,A,B,0,0,B,0,0
53,3749,Architecture #53,True,True,False,0,True,0,True,1,True,0,True,1,True,0,False,0,False,0,True,1,True,0,False,0,False,1,True,0,True,1,True,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,-3.6197760980647375,19.5,1,1,1,1,1,2,1,1,1,1,A,B,0,B,0,0,B,0,0
