#,id,name,evaluated,perfFeasible,inParetoFront,DV_68_Instantiate Component Actuator,DV_68_Instantiate Component Actuator_active,DV_69_Instantiate Component Computer,DV_69_Instantiate Component Computer_active,DV_70_Instantiate Component Sensor,DV_70_Instantiate Component Sensor_active,DV_71_Attribute Actuator 1/3 -> Type (1),DV_71_Attribute Actuator 1/3 -> Type (1)_active,DV_72_Attribute Actuator 1/3 -> Type (2),DV_72_Attribute Actuator 1/3 -> Type (2)_active,DV_73_Attribute Actuator 1/3 -> Type (3),DV_73_Attribute Actuator 1/3 -> Type (3)_active,DV_74_Attribute Actuator 1/3 -> Type (4),DV_74_Attribute Actuator 1/3 -> Type (4)_active,DV_75_Attribute Computer 1/3 -> Type (1),DV_75_Attribute Computer 1/3 -> Type (1)_active,DV_76_Attribute Computer 1/3 -> Type (2),DV_76_Attribute Computer 1/3 -> Type (2)_active,DV_77_Attribute Computer 1/3 -> Type (3),DV_77_Attribute Computer 1/3 -> Type (3)_active,DV_78_Attribute Computer 1/3 -> Type (4),DV_78_Attribute Computer 1/3 -> Type (4)_active,DV_79_Attribute Sensor 1/3 -> Type (1),DV_79_Attribute Sensor 1/3 -> Type (1)_active,DV_80_Attribute Sensor 1/3 -> Type (2),DV_80_Attribute Sensor 1/3 -> Type (2)_active,DV_81_Attribute Sensor 1/3 -> Type (3),DV_81_Attribute Sensor 1/3 -> Type (3)_active,DV_82_Attribute Sensor 1/3 -> Type (4),DV_82_Attribute Sensor 1/3 -> Type (4)_active,DV_83_Connect Port Command (1),DV_83_Connect Port Command (1)_active,DV_84_Connect Port Command (2),DV_84_Connect Port Command (2)_active,DV_85_Connect Port Command (3),DV_85_Connect Port Command (3)_active,DV_86_Connect Port Command (4),DV_86_Connect Port Command (4)_active,DV_87_Connect Port Command (5),DV_87_Connect Port Command (5)_active,DV_88_Connect Port Command (6),DV_88_Connect Port Command (6)_active,DV_89_Connect Port Command (7),DV_89_Connect Port Command (7)_active,DV_90_Connect Port Command (8),DV_90_Connect Port Command (8)_active,DV_91_Connect Port Command (9),DV_91_Connect Port Command (9)_active,DV_92_Connect Port Data (1),DV_92_Connect Port Data (1)_active,DV_93_Connect Port Data (2),DV_93_Connect Port Data (2)_active,DV_94_Connect Port Data (3),DV_94_Connect Port Data (3)_active,DV_95_Connect Port Data (4),DV_95_Connect Port Data (4)_active,DV_96_Connect Port Data (5),DV_96_Connect Port Data (5)_active,DV_97_Connect Port Data (6),DV_97_Connect Port Data (6)_active,DV_98_Connect Port Data (7),DV_98_Connect Port Data (7)_active,DV_99_Connect Port Data (8),DV_99_Connect Port Data (8)_active,DV_100_Connect Port Data (9),DV_100_Connect Port Data (9)_active,OBJ_101_Failure Rate,OBJ_102_Mass,FUN_18_Determine Action,FUN_19_Sense Orientation,FUN_16_Provide GNC,FUN_50_Control Orientation,DE_17_GNC Functions,COMP_21_Sensor,COMP_22_Computer,COMP_51_Actuator,PORT_20_Data,PORT_61_Command,ATTR_27_Type_0,ATTR_27_Type_1,ATTR_27_Type_2,ATTR_41_Type_0,ATTR_41_Type_1,ATTR_41_Type_2,ATTR_53_Type_0,ATTR_53_Type_1,ATTR_53_Type_2
11,802,Architecture #11,True,True,False,2,True,2,True,1,True,0,True,1,True,1,True,0,True,1,True,1,True,0,True,1,True,1,True,1,True,0,True,0,False,1,True,0,True,1,True,1,True,0,True,0,True,0,True,1,True,1,True,1,True,1,True,1,True,0,True,1,True,0,True,0,False,0,False,0,False,-7.170720358978197,37.5,1,1,1,1,1,2,3,3,1,1,A,A,0,A,A,B,B,B,C
12,879,Architecture #12,True,True,False,1,True,2,True,0,True,0,True,1,True,1,True,0,False,0,True,1,True,0,True,1,True,0,True,1,True,0,False,0,False,1,True,0,True,0,True,1,True,1,True,1,True,0,False,0,False,0,False,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,-3.9998263331953665,42.0,1,1,1,1,1,1,3,2,1,1,B,0,0,B,C,C,B,B,0
13,950,Architecture #13,True,True,False,1,True,0,True,1,True,1,True,0,True,1,True,0,False,0,True,1,True,0,False,0,False,0,True,1,True,0,True,0,False,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,-4.397712073015573,29.0,1,1,1,1,1,2,1,2,1,1,B,C,0,B,0,0,A,B,0
14,1016,Architecture #14,True,True,False,2,True,0,True,2,True,1,True,0,True,0,True,1,True,0,True,0,True,0,False,0,False,0,True,1,True,1,True,1,True,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,-4.698969965250299,50.5,1,1,1,1,1,3,1,3,1,1,B,B,B,C,0,0,A,C,C
15,1088,Architecture #15,True,True,False,2,True,1,True,2,True,1,True,1,True,1,True,0,True,1,True,0,True,0,True,0,False,1,True,1,True,1,True,0,True,1,True,1,True,0,True,1,True,1,True,1,True,0,False,0,False,0,False,1,True,0,True,1,True,0,True,1,True,1,True,0,False,0,False,0,False,-7.769431678170128,32.5,1,1,1,1,1,3,2,3,1,1,A,A,A,A,C,0,A,A,A
16,1164,Architecture #16,True,True,False,1,True,0,True,2,True,1,True,0,True,0,True,0,False,0,True,0,True,0,False,0,False,0,True,1,True,1,True,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,-4.698796303044913,41.0,1,1,1,1,1,3,1,2,1,1,B,B,B,C,0,0,A,C,0
17,1233,Architecture #17,True,True,False,0,True,1,True,1,True,0,True,0,True,0,False,0,False,0,True,1,True,0,True,0,False,0,True,0,True,1,True,0,False,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,1,True,1,True,0,True,0,False,0,False,0,False,0,False,0,False,-3.999976985911962,42.5,1,1,1,1,1,2,2,1,1,1,C,C,0,B,C,0,C,0,0
18,1300,Architecture #18,True,True,False,1,True,1,True,1,True,0,True,1,True,0,True,0,False,0,True,1,True,0,True,0,False,0,True,1,True,1,True,0,False,0,True,1,True,1,True,0,True,0,False,0,False,0,False,0,False,0,False,1,True,1,True,1,True,0,True,0,False,0,False,0,False,0,False,0,False,-7.261269529335758,42.0,1,1,1,1,1,2,2,2,1,1,B,B,0,B,C,0,B,C,0
19,1370,Architecture #19,True,True,False,2,True,1,True,1,True,1,True,1,True,1,True,0,True,0,True,1,True,0,True,0,False,1,True,1,True,0,True,0,False,1,True,1,True,1,True,1,True,0,True,0,True,0,False,0,False,0,False,0,True,1,True,1,True,0,True,0,False,0,False,0,False,0,False,0,False,-7.323344262067017,31.5,1,1,1,1,1,2,2,3,1,1,A,A,0,B,C,0,A,A,A
20,1443,Architecture #20,True,True,False,2,True,1,True,1,True,1,True,0,True,1,True,0,True,0,True,1,True,1,True,0,False,0,True,1,True,0,True,0,False,1,True,0,True,1,True,0,True,1,True,0,True,0,False,0,False,0,False,0,True,1,True,1,True,0,True,0,False,0,False,0,False,0,False,0,False,-7.514290500668504,43.5,1,1,1,1,1,2,2,3,1,1,B,C,0,B,B,0,A,B,C
21,1516,Architecture #21,True,True,False,0,True,1,True,0,True,0,True,1,True,0,False,0,False,0,True,1,True,1,True,0,False,0,True,1,True,0,False,0,False,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,-3.5229053835203215,21.5,1,1,1,1,1,1,2,1,1,1,B,0,0,B,B,0,B,0,0
22,1580,Architecture #22,True,True,False,1,True,0,True,2,True,1,True,0,True,0,True,0,False,1,True,0,True,0,False,0,False,1,True,0,True,0,True,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,-3.9999652596768827,37.0,1,1,1,1,1,3,1,2,1,1,A,C,C,A,0,0,A,C,0
23,1649,Architecture #23,True,True,False,2,True,0,True,1,True,1,True,1,True,0,True,1,True,1,True,0,True,0,False,0,False,1,True,1,True,0,True,0,False,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,-3.999902298945267,21.5,1,1,1,1,1,2,1,3,1,1,A,A,0,A,0,0,A,A,B
24,1718,Architecture #24,True,True,False,1,True,2,True,2,True,0,True,0,True,1,True,0,False,1,True,0,True,0,True,1,True,0,True,1,True,1,True,1,True,0,True,1,True,1,True,0,True,1,True,0,True,0,False,0,False,0,False,1,True,1,True,1,True,0,True,0,True,1,True,1,True,0,True,0,True,-7.698890123211359,60.0,1,1,1,1,1,3,3,2,1,1,B,B,B,A,C,C,C,C,0
25,1795,Architecture #25,True,True,False,2,True,0,True,0,True,1,True,1,True,1,True,0,True,0,True,1,True,0,False,0,False,0,True,0,True,0,False,0,False,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,-4.045767139185911,24.5,1,1,1,1,1,1,1,3,1,1,C,0,0,B,0,0,A,A,A
26,1861,Architecture #26,True,True,False,2,True,2,True,0,True,0,True,1,True,1,True,1,True,0,True,0,True,1,True,1,True,0,True,1,True,0,False,0,False,1,True,0,True,0,True,0,True,0,True,1,True,1,True,1,True,0,True,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,-3.999999957583971,52.5,1,1,1,1,1,1,3,3,1,1,B,0,0,C,C,C,B,B,B
27,1935,Architecture #27,True,True,False,2,True,1,True,1,True,1,True,1,True,1,True,0,True,1,True,1,True,0,True,0,False,1,True,0,True,1,True,0,False,0,True,1,True,1,True,1,True,0,True,0,True,0,False,0,False,0,False,1,True,0,True,0,True,1,True,0,False,0,False,0,False,0,False,0,False,-7.154957230728552,25.5,1,1,1,1,1,2,2,3,1,1,A,B,0,A,A,0,A,A,A
28,2008,Architecture #28,True,True,False,0,True,0,True,2,True,0,True,0,True,0,False,0,False,0,True,1,True,0,False,0,False,0,True,0,True,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,-3.8538843725250773,41.5,1,1,1,1,1,3,1,1,1,1,C,C,C,B,0,0,C,0,0
29,2074,Architecture #29,True,True,False,2,True,1,True,0,True,1,True,1,True,0,True,0,True,1,True,1,True,0,True,0,False,0,True,1,True,0,False,0,False,0,True,1,True,1,True,1,True,1,True,0,True,0,False,0,False,0,False,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,-3.9999565680353104,28.5,1,1,1,1,1,1,2,3,1,1,B,0,0,A,A,0,A,A,C
30,2144,Architecture #30,True,True,False,0,True,2,True,2,True,1,True,0,True,0,False,0,False,1,True,1,True,0,True,1,True,0,True,1,True,1,True,0,True,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,1,True,0,True,1,True,0,True,1,True,0,True,1,True,0,True,0,True,-4.096909992382727,35.5,1,1,1,1,1,3,3,1,1,1,B,B,C,A,A,B,A,0,0
31,2218,Architecture #31,True,True,False,0,True,0,True,1,True,1,True,0,True,0,False,0,False,0,True,1,True,0,False,0,False,0,True,1,True,1,True,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,-3.9207941489715745,20.5,1,1,1,1,1,2,1,1,1,1,B,B,0,B,0,0,A,0,0
32,2281,Architecture #32,True,True,False,0,True,1,True,1,True,0,True,0,True,0,False,0,False,1,True,0,True,1,True,0,False,1,True,1,True,0,True,0,False,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,-3.9998588978462255,23.5,1,1,1,1,1,2,2,1,1,1,A,A,0,A,B,0,C,0,0
33,2348,Architecture #33,True,True,False,2,True,0,True,1,True,1,True,1,True,0,True,1,True,1,True,0,True,0,False,0,False,1,True,0,True,0,True,0,False,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,-3.999967426834217,27.5,1,1,1,1,1,2,1,3,1,1,A,C,0,A,0,0,A,A,B
34,2417,Architecture #34,True,True,False,1,True,1,True,0,True,0,True,0,True,1,True,0,False,1,True,1,True,0,True,0,False,1,True,0,True,0,False,0,False,1,True,0,True,0,True,1,True,0,False,0,False,0,False,0,False,0,False,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,-3.8237929734645366,28.0,1,1,1,1,1,1,2,2,1,1,A,0,0,A,A,0,C,C,0
35,2484,Architecture #35,True,True,False,0,True,2,True,0,True,0,True,0,True,0,False,0,False,1,True,0,True,0,True,1,True,1,True,0,True,0,False,0,False,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,-3.602086049709164,35.5,1,1,1,1,1,1,3,1,1,1,A,0,0,A,C,C,C,0,0
36,2552,Architecture #36,True,True,False,1,True,2,True,1,True,1,True,1,True,0,True,0,False,1,True,1,True,1,True,0,True,1,True,1,True,0,True,0,False,1,True,0,True,1,True,0,True,0,True,1,True,0,False,0,False,0,False,1,True,0,True,1,True,1,True,1,True,1,True,0,False,0,False,0,False,-7.4329282242994426,22.0,1,1,1,1,1,2,3,2,1,1,A,A,0,A,A,A,A,A,0
37,2626,Architecture #37,True,True,False,0,True,1,True,2,True,0,True,1,True,0,False,0,False,1,True,0,True,0,True,0,False,0,True,1,True,1,True,0,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,1,True,1,True,0,True,1,True,0,True,0,False,0,False,0,False,-3.6989439520088605,39.5,1,1,1,1,1,3,2,1,1,1,B,B,C,A,C,0,B,0,0
38,2696,Architecture #38,True,True,False,0,True,2,True,0,True,0,True,1,True,0,False,0,False,1,True,0,True,0,True,1,True,0,True,0,True,0,False,0,False,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,-3.602077363385211,37.5,1,1,1,1,1,1,3,1,1,1,C,0,0,A,C,C,B,0,0
39,2764,Architecture #39,True,True,False,2,True,2,True,2,True,0,True,1,True,0,True,1,True,1,True,0,True,1,True,0,True,0,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,0,True,0,True,1,True,0,True,1,True,1,True,1,True,0,True,0,True,1,True,0,True,0,True,-7.9998488965019785,60.5,1,1,1,1,1,3,3,3,1,1,B,B,B,A,B,C,B,C,C
40,2844,Architecture #40,True,True,False,0,True,2,True,1,True,1,True,0,True,0,False,0,False,0,True,0,True,1,True,1,True,1,True,0,True,1,True,0,False,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,True,1,True,1,True,1,True,0,True,1,True,0,False,0,False,0,False,-4.096828596352959,42.5,1,1,1,1,1,2,3,1,1,1,A,B,0,C,C,C,A,0,0
41,2915,Architecture #41,True,True,False,2,True,2,True,2,True,1,True,1,True,1,True,0,True,1,True,1,True,1,True,0,True,1,True,1,True,1,True,0,True,1,True,0,True,0,True,0,True,1,True,1,True,1,True,1,True,1,True,0,True,0,True,1,True,1,True,1,True,0,True,0,True,0,True,1,True,-7.823744122962551,28.5,1,1,1,1,1,3,3,3,1,1,A,A,A,A,A,A,A,A,A
42,2995,Architecture #42,True,True,False,0,True,1,True,2,True,0,True,0,True,0,False,0,False,0,True,1,True,1,True,0,False,1,True,1,True,1,True,0,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,0,True,1,True,1,True,1,True,1,True,0,False,0,False,0,False,-3.9999930334755462,28.5,1,1,1,1,1,3,2,1,1,1,A,A,A,B,B,0,C,0,0
43,3065,Architecture #43,True,True,False,1,True,1,True,0,True,0,True,1,True,1,True,0,False,0,True,1,True,1,True,0,False,1,True,0,True,0,False,0,False,1,True,1,True,1,True,0,True,0,False,0,False,0,False,0,False,0,False,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,-3.823765185063564,24.0,1,1,1,1,1,1,2,2,1,1,A,0,0,B,B,0,B,B,0
44,3132,Architecture #44,True,True,False,2,True,2,True,2,True,1,True,1,True,1,True,0,True,1,True,0,True,1,True,1,True,1,True,1,True,1,True,0,True,1,True,1,True,1,True,1,True,1,True,0,True,0,True,1,True,0,True,1,True,1,True,1,True,0,True,0,True,1,True,1,True,0,True,0,True,-10.92976480672695,32.5,1,1,1,1,1,3,3,3,1,1,A,A,A,A,B,B,A,A,A
45,3212,Architecture #45,True,True,False,0,True,0,True,2,True,0,True,1,True,0,False,0,False,0,True,1,True,0,False,0,False,1,True,1,True,1,True,0,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,-3.6198032289064,19.5,1,1,1,1,1,3,1,1,1,1,A,A,A,B,0,0,B,0,0
46,3278,Architecture #46,True,True,False,1,True,2,True,0,True,1,True,1,True,0,True,0,False,0,True,1,True,1,True,1,True,0,True,1,True,0,False,0,False,1,True,0,True,0,True,1,True,1,True,0,True,0,False,0,False,0,False,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,-3.999958314177648,28.0,1,1,1,1,1,1,3,2,1,1,B,0,0,B,B,B,A,A,0
47,3349,Architecture #47,True,True,False,1,True,0,True,0,True,1,True,0,True,0,True,0,False,0,True,1,True,0,False,0,False,0,True,0,True,0,False,0,False,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,-4.045728542034318,27.0,1,1,1,1,1,1,1,2,1,1,C,0,0,B,0,0,A,C,0
48,3412,Architecture #48,True,True,False,0,True,1,True,0,True,0,True,1,True,0,False,0,False,1,True,0,True,0,True,0,False,0,True,1,True,0,False,0,False,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,-3.5229048045995963,24.5,1,1,1,1,1,1,2,1,1,1,B,0,0,A,C,0,B,0,0
49,3476,Architecture #49,True,True,False,1,True,2,True,1,True,0,True,0,True,1,True,0,False,0,True,1,True,0,True,1,True,1,True,1,True,0,True,0,False,0,True,1,True,1,True,0,True,1,True,1,True,0,False,0,False,0,False,1,True,1,True,0,True,0,True,1,True,1,True,0,False,0,False,0,False,-7.488096389851093,50.0,1,1,1,1,1,2,3,2,1,1,A,A,0,B,C,C,C,C,0
50,3550,Architecture #50,True,True,False,2,True,0,True,0,True,1,True,1,True,0,True,0,True,0,True,1,True,0,False,0,False,0,True,0,True,0,False,0,False,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,-4.04576713856829,30.5,1,1,1,1,1,1,1,3,1,1,C,0,0,B,0,0,A,A,C
51,3616,Architecture #51,True,True,False,1,True,0,True,2,True,0,True,1,True,1,True,0,False,0,True,1,True,0,False,0,False,1,True,0,True,1,True,0,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,-4.397505940412583,34.0,1,1,1,1,1,3,1,2,1,1,A,B,C,B,0,0,B,B,0
52,3685,Architecture #52,True,True,False,1,True,1,True,2,True,0,True,1,True,1,True,0,False,0,True,0,True,1,True,0,False,1,True,0,True,0,True,1,True,1,True,0,True,0,True,1,True,0,False,0,False,0,False,0,False,0,False,1,True,0,True,0,True,1,True,0,True,1,True,0,False,0,False,0,False,-7.089421988220834,52.0,1,1,1,1,1,3,2,2,1,1,A,C,C,C,C,0,B,B,0
53,3758,Architecture #53,True,True,False,0,True,0,True,2,True,0,True,0,True,0,False,0,False,0,True,1,True,0,False,0,False,1,True,0,True,0,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,-3.853884371749638,35.5,1,1,1,1,1,3,1,1,1,1,A,C,C,B,0,0,C,0,0
