#,id,name,evaluated,perfFeasible,inParetoFront,DV_66_Instantiate Component Actuator,DV_66_Instantiate Component Actuator_active,DV_67_Instantiate Component Computer,DV_67_Instantiate Component Computer_active,DV_68_Instantiate Component Sensor,DV_68_Instantiate Component Sensor_active,DV_69_Attribute Actuator 1/3 -> Type (1),DV_69_Attribute Actuator 1/3 -> Type (1)_active,DV_70_Attribute Actuator 1/3 -> Type (2),DV_70_Attribute Actuator 1/3 -> Type (2)_active,DV_71_Attribute Actuator 1/3 -> Type (3),DV_71_Attribute Actuator 1/3 -> Type (3)_active,DV_100_Attribute Actuator 1/3 -> Type (4),DV_100_Attribute Actuator 1/3 -> Type (4)_active,DV_72_Attribute Computer 1/3 -> Type (1),DV_72_Attribute Computer 1/3 -> Type (1)_active,DV_73_Attribute Computer 1/3 -> Type (2),DV_73_Attribute Computer 1/3 -> Type (2)_active,DV_74_Attribute Computer 1/3 -> Type (3),DV_74_Attribute Computer 1/3 -> Type (3)_active,DV_101_Attribute Computer 1/3 -> Type (4),DV_101_Attribute Computer 1/3 -> Type (4)_active,DV_75_Attribute Sensor 1/3 -> Type (1),DV_75_Attribute Sensor 1/3 -> Type (1)_active,DV_76_Attribute Sensor 1/3 -> Type (2),DV_76_Attribute Sensor 1/3 -> Type (2)_active,DV_77_Attribute Sensor 1/3 -> Type (3),DV_77_Attribute Sensor 1/3 -> Type (3)_active,DV_102_Attribute Sensor 1/3 -> Type (4),DV_102_Attribute Sensor 1/3 -> Type (4)_active,DV_103_Connect Port Command (1),DV_103_Connect Port Command (1)_active,DV_104_Connect Port Command (2),DV_104_Connect Port Command (2)_active,DV_105_Connect Port Command (3),DV_105_Connect Port Command (3)_active,DV_106_Connect Port Command (4),DV_106_Connect Port Command (4)_active,DV_107_Connect Port Command (5),DV_107_Connect Port Command (5)_active,DV_108_Connect Port Command (6),DV_108_Connect Port Command (6)_active,DV_109_Connect Port Command (7),DV_109_Connect Port Command (7)_active,DV_110_Connect Port Command (8),DV_110_Connect Port Command (8)_active,DV_111_Connect Port Command (9),DV_111_Connect Port Command (9)_active,DV_112_Connect Port Data (1),DV_112_Connect Port Data (1)_active,DV_113_Connect Port Data (2),DV_113_Connect Port Data (2)_active,DV_114_Connect Port Data (3),DV_114_Connect Port Data (3)_active,DV_115_Connect Port Data (4),DV_115_Connect Port Data (4)_active,DV_116_Connect Port Data (5),DV_116_Connect Port Data (5)_active,DV_117_Connect Port Data (6),DV_117_Connect Port Data (6)_active,DV_118_Connect Port Data (7),DV_118_Connect Port Data (7)_active,DV_119_Connect Port Data (8),DV_119_Connect Port Data (8)_active,DV_120_Connect Port Data (9),DV_120_Connect Port Data (9)_active,OBJ_96_Failure Rate,OBJ_97_Mass,FUN_18_Determine Action,FUN_19_Sense Orientation,FUN_16_Provide GNC,FUN_50_Control Orientation,DE_17_GNC Functions,COMP_21_Sensor,COMP_22_Computer,COMP_51_Actuator,PORT_20_Data,PORT_61_Command,ATTR_27_Type_0,ATTR_27_Type_1,ATTR_27_Type_2,ATTR_41_Type_0,ATTR_41_Type_1,ATTR_41_Type_2,ATTR_53_Type_0,ATTR_53_Type_1,ATTR_53_Type_2
11,824,Architecture #11,True,True,False,2,True,0,True,1,True,1,True,1,True,1,True,0,True,0,True,1,True,0,False,0,False,0,True,1,True,1,True,0,False,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,-4.397831447405505,27.5,1,1,1,1,1,2,1,3,1,1,B,B,0,B,0,0,A,A,A
12,893,Architecture #12,True,True,False,2,True,1,True,0,True,0,True,1,True,1,True,1,True,0,True,0,True,1,True,0,False,1,True,0,True,0,False,0,False,1,True,1,True,1,True,1,True,0,True,1,True,0,False,0,False,0,False,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,-3.823907557526752,39.5,1,1,1,1,1,1,2,3,1,1,A,0,0,C,C,0,B,B,B
13,963,Architecture #13,True,True,False,1,True,2,True,1,True,0,True,1,True,1,True,0,False,1,True,1,True,1,True,0,True,0,True,1,True,1,True,0,False,0,True,1,True,1,True,0,True,1,True,0,True,0,False,0,False,0,False,1,True,1,True,1,True,1,True,0,True,0,True,0,False,0,False,0,False,-7.0000521206362105,32.0,1,1,1,1,1,2,3,2,1,1,B,B,0,A,A,A,B,B,0
14,1037,Architecture #14,True,True,False,2,True,0,True,0,True,0,True,0,True,1,True,1,True,0,True,0,True,0,False,0,False,0,True,0,True,0,False,0,False,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,-4.154908158033082,47.5,1,1,1,1,1,1,1,3,1,1,C,0,0,C,0,0,C,C,C
15,1103,Architecture #15,True,True,False,0,True,1,True,2,True,1,True,0,True,0,False,0,False,1,True,1,True,0,True,0,False,0,True,1,True,1,True,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,0,True,1,True,1,True,1,True,0,True,0,False,0,False,0,False,-4.096801461641283,27.5,1,1,1,1,1,3,2,1,1,1,B,B,B,A,A,0,A,0,0
16,1173,Architecture #16,True,True,False,2,True,0,True,1,True,1,True,1,True,0,True,0,True,0,True,0,True,0,False,0,False,1,True,0,True,0,True,0,False,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,-4.6988071637980555,38.5,1,1,1,1,1,2,1,3,1,1,A,C,0,C,0,0,A,A,C
17,1242,Architecture #17,True,True,False,1,True,1,True,1,True,1,True,1,True,0,True,0,False,1,True,1,True,0,True,0,False,1,True,1,True,0,True,0,False,1,True,0,True,0,True,1,True,0,False,0,False,0,False,0,False,0,False,1,True,1,True,1,True,0,True,0,False,0,False,0,False,0,False,0,False,-7.086784982722295,19.0,1,1,1,1,1,2,2,2,1,1,A,A,0,A,A,0,A,A,0
18,1312,Architecture #18,True,True,False,1,True,1,True,1,True,0,True,0,True,1,True,0,False,0,True,1,True,0,True,0,False,0,True,1,True,1,True,0,False,0,True,1,True,1,True,0,True,0,False,0,False,0,False,0,False,0,False,1,True,1,True,1,True,0,True,0,False,0,False,0,False,0,False,0,False,-7.389384970499168,46.0,1,1,1,1,1,2,2,2,1,1,B,B,0,B,C,0,C,C,0
19,1382,Architecture #19,True,True,False,2,True,1,True,2,True,1,True,0,True,0,True,1,True,1,True,0,True,1,True,0,False,0,True,1,True,1,True,0,True,1,True,0,True,1,True,0,True,1,True,0,True,0,False,0,False,0,False,1,True,0,True,1,True,1,True,0,True,1,True,0,False,0,False,0,False,-7.853775204178348,51.5,1,1,1,1,1,3,2,3,1,1,B,B,C,A,B,0,A,C,C
20,1458,Architecture #20,True,True,False,0,True,2,True,2,True,0,True,1,True,0,False,0,False,1,True,1,True,1,True,0,True,1,True,0,True,1,True,0,True,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,1,True,1,True,1,True,1,True,0,True,0,True,0,True,0,True,1,True,-3.698969992396449,32.5,1,1,1,1,1,3,3,1,1,1,A,B,C,A,A,A,B,0,0
21,1532,Architecture #21,True,True,False,0,True,1,True,1,True,0,True,1,True,0,False,0,False,1,True,0,True,1,True,0,False,0,True,1,True,0,True,0,False,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,1,True,1,True,0,True,0,False,0,False,0,False,0,False,0,False,-3.6989287585244277,28.5,1,1,1,1,1,2,2,1,1,1,B,C,0,A,B,0,B,0,0
22,1599,Architecture #22,True,True,False,1,True,1,True,1,True,1,True,1,True,0,True,0,False,0,True,1,True,0,True,0,False,1,True,1,True,0,True,0,False,1,True,0,True,0,True,1,True,0,False,0,False,0,False,0,False,0,False,1,True,1,True,1,True,0,True,0,False,0,False,0,False,0,False,0,False,-7.279886129036034,28.0,1,1,1,1,1,2,2,2,1,1,A,A,0,B,C,0,A,A,0
23,1669,Architecture #23,True,True,False,2,True,1,True,2,True,1,True,1,True,0,True,1,True,1,True,0,True,1,True,0,False,0,True,1,True,1,True,0,True,1,True,1,True,1,True,0,True,1,True,0,True,0,False,0,False,0,False,1,True,0,True,1,True,0,True,0,True,1,True,0,False,0,False,0,False,-7.7694984650908605,41.5,1,1,1,1,1,3,2,3,1,1,B,B,C,A,B,0,A,A,B
24,1745,Architecture #24,True,True,False,1,True,2,True,2,True,1,True,0,True,0,True,0,False,0,True,1,True,0,True,1,True,0,True,1,True,0,True,1,True,1,True,1,True,1,True,0,True,0,True,1,True,0,False,0,False,0,False,0,True,1,True,0,True,1,True,0,True,0,True,1,True,0,True,1,True,-8.096826430865564,62.0,1,1,1,1,1,3,3,2,1,1,B,C,C,B,C,C,A,C,0
25,1822,Architecture #25,True,True,False,2,True,2,True,1,True,0,True,1,True,1,True,0,True,1,True,1,True,1,True,0,True,0,True,1,True,1,True,0,False,1,True,1,True,1,True,0,True,1,True,0,True,1,True,0,True,0,True,1,True,1,True,1,True,1,True,0,True,0,True,0,False,0,False,0,False,-7.698709560040285,41.5,1,1,1,1,1,2,3,3,1,1,B,B,0,A,A,A,B,B,C
26,1899,Architecture #26,True,True,False,1,True,2,True,0,True,1,True,1,True,0,True,0,False,1,True,1,True,1,True,0,True,0,True,1,True,0,False,0,False,1,True,0,True,0,True,1,True,1,True,0,True,0,False,0,False,0,False,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,-3.9999374673142647,22.0,1,1,1,1,1,1,3,2,1,1,B,0,0,A,A,A,A,A,0
27,1970,Architecture #27,True,True,False,1,True,1,True,1,True,0,True,1,True,1,True,0,False,1,True,1,True,0,True,0,False,0,True,1,True,1,True,0,False,1,True,1,True,1,True,0,True,0,False,0,False,0,False,0,False,0,False,1,True,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,-7.0969425901157495,29.0,1,1,1,1,1,2,2,2,1,1,B,B,0,A,A,0,B,B,0
28,2040,Architecture #28,True,True,False,1,True,1,True,1,True,0,True,1,True,1,True,0,False,0,True,1,True,1,True,0,False,0,True,1,True,1,True,0,False,0,True,1,True,1,True,0,True,0,False,0,False,0,False,0,False,0,False,1,True,1,True,1,True,0,True,0,False,0,False,0,False,0,False,0,False,-7.038165215507558,33.0,1,1,1,1,1,2,2,2,1,1,B,B,0,B,B,0,B,B,0
29,2110,Architecture #29,True,True,False,1,True,0,True,1,True,0,True,1,True,1,True,0,False,0,True,1,True,0,False,0,False,0,True,1,True,1,True,0,False,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,-4.397397501271696,28.0,1,1,1,1,1,2,1,2,1,1,B,B,0,B,0,0,B,B,0
30,2176,Architecture #30,True,True,True,1,True,1,True,1,True,1,True,1,True,0,True,0,False,0,True,1,True,1,True,0,False,1,True,1,True,0,True,0,False,1,True,1,True,1,True,0,True,0,False,0,False,0,False,0,False,0,False,1,True,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,-7.472375051041745,23.0,1,1,1,1,1,2,2,2,1,1,A,A,0,B,B,0,A,A,0
31,2246,Architecture #31,True,True,False,1,True,2,True,0,True,1,True,1,True,0,True,0,False,1,True,1,True,1,True,0,True,0,True,1,True,0,False,0,False,1,True,1,True,1,True,0,True,1,True,0,True,0,False,0,False,0,False,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,-3.9999374707871476,22.0,1,1,1,1,1,1,3,2,1,1,B,0,0,A,A,A,A,A,0
32,2317,Architecture #32,True,True,False,1,True,1,True,1,True,1,True,1,True,0,True,0,False,0,True,1,True,0,True,0,False,1,True,1,True,0,True,0,False,1,True,1,True,1,True,0,True,0,False,0,False,0,False,0,False,0,False,1,True,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,-7.482808329300264,28.0,1,1,1,1,1,2,2,2,1,1,A,A,0,B,C,0,A,A,0
33,2387,Architecture #33,True,True,False,2,True,1,True,2,True,0,True,1,True,0,True,1,True,1,True,0,True,1,True,0,False,0,True,1,True,1,True,0,True,1,True,1,True,1,True,0,True,1,True,0,True,0,False,0,False,0,False,1,True,0,True,1,True,0,True,0,True,1,True,0,False,0,False,0,False,-7.721182413440716,53.5,1,1,1,1,1,3,2,3,1,1,B,B,C,A,B,0,B,C,C
34,2463,Architecture #34,True,True,True,0,True,1,True,1,True,0,True,1,True,0,False,0,False,1,True,1,True,0,True,0,False,1,True,1,True,0,True,0,False,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,1,True,1,True,0,True,0,False,0,False,0,False,0,False,0,False,-3.6988669004066397,17.5,1,1,1,1,1,2,2,1,1,1,A,A,0,A,A,0,B,0,0
35,2530,Architecture #35,True,True,False,2,True,1,True,2,True,1,True,0,True,0,True,1,True,1,True,0,True,1,True,0,False,1,True,1,True,1,True,0,True,1,True,0,True,1,True,1,True,1,True,0,True,0,False,0,False,0,False,1,True,1,True,1,True,0,True,1,True,0,True,0,False,0,False,0,False,-7.721111695425421,39.5,1,1,1,1,1,3,2,3,1,1,A,A,A,A,B,0,A,C,C
36,2606,Architecture #36,True,True,True,1,True,2,True,2,True,1,True,0,True,0,True,0,False,0,True,1,True,1,True,1,True,1,True,1,True,1,True,0,True,1,True,1,True,1,True,0,True,0,True,1,True,0,False,0,False,0,False,0,True,1,True,0,True,1,True,0,True,0,True,1,True,0,True,1,True,-8.096427910672954,37.0,1,1,1,1,1,3,3,2,1,1,A,A,A,B,B,B,A,C,0
37,2683,Architecture #37,True,True,False,2,True,2,True,1,True,1,True,1,True,1,True,0,True,1,True,1,True,1,True,0,True,0,True,1,True,1,True,0,False,1,True,1,True,1,True,0,True,1,True,0,True,1,True,0,True,0,True,1,True,1,True,1,True,1,True,0,True,0,True,0,False,0,False,0,False,-7.698910263924916,31.5,1,1,1,1,1,2,3,3,1,1,B,B,0,A,A,A,A,A,A
38,2760,Architecture #38,True,True,False,1,True,1,True,2,True,1,True,0,True,0,True,0,False,1,True,1,True,0,True,0,False,0,True,1,True,1,True,1,True,1,True,1,True,1,True,0,True,0,False,0,False,0,False,0,False,0,False,1,True,0,True,1,True,1,True,1,True,0,True,0,False,0,False,0,False,-7.443726453404702,37.0,1,1,1,1,1,3,2,2,1,1,B,B,B,A,A,0,A,C,0
39,2833,Architecture #39,True,True,False,1,True,1,True,1,True,1,True,1,True,0,True,0,False,0,True,0,True,1,True,0,False,0,True,1,True,0,True,0,False,1,True,1,True,1,True,0,True,0,False,0,False,0,False,0,False,0,False,1,True,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,-7.872900388633117,42.0,1,1,1,1,1,2,2,2,1,1,B,C,0,C,C,0,A,A,0
40,2903,Architecture #40,True,True,False,2,True,1,True,2,True,1,True,1,True,0,True,1,True,0,True,1,True,1,True,0,False,1,True,1,True,1,True,0,True,1,True,1,True,1,True,0,True,1,True,0,True,0,False,0,False,0,False,1,True,0,True,1,True,0,True,0,True,1,True,0,False,0,False,0,False,-7.966314691103375,31.5,1,1,1,1,1,3,2,3,1,1,A,A,A,B,B,0,A,A,B
41,2979,Architecture #41,True,True,False,1,True,2,True,2,True,1,True,0,True,0,True,0,False,0,True,1,True,0,True,1,True,0,True,1,True,0,True,1,True,1,True,1,True,1,True,1,True,0,True,1,True,0,False,0,False,0,False,1,True,1,True,1,True,1,True,0,True,0,True,1,True,0,True,0,True,-7.920806234132315,62.0,1,1,1,1,1,3,3,2,1,1,B,C,C,B,C,C,A,C,0
42,3056,Architecture #42,True,True,False,1,True,2,True,1,True,1,True,1,True,0,True,0,False,1,True,1,True,1,True,0,True,0,True,1,True,0,True,0,False,1,True,1,True,1,True,0,True,1,True,0,True,0,False,0,False,0,False,1,True,1,True,1,True,1,True,0,True,0,True,0,False,0,False,0,False,-7.531666558547294,31.0,1,1,1,1,1,2,3,2,1,1,B,C,0,A,A,A,A,A,0
43,3130,Architecture #43,True,True,True,1,True,2,True,2,True,1,True,0,True,0,True,0,False,1,True,1,True,1,True,0,True,1,True,1,True,1,True,0,True,1,True,1,True,1,True,0,True,0,True,1,True,0,False,0,False,0,False,0,True,1,True,1,True,1,True,0,True,0,True,1,True,0,True,1,True,-8.096290293043971,31.0,1,1,1,1,1,3,3,2,1,1,A,A,A,A,A,A,A,C,0
44,3207,Architecture #44,True,True,False,2,True,1,True,0,True,1,True,1,True,0,True,1,True,0,True,1,True,1,True,0,False,0,True,1,True,0,False,0,False,1,True,1,True,1,True,0,True,1,True,0,True,0,False,0,False,0,False,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,-3.9999791514475636,28.5,1,1,1,1,1,1,2,3,1,1,B,0,0,B,B,0,A,A,B
45,3277,Architecture #45,True,True,False,1,True,1,True,0,True,1,True,1,True,0,True,0,False,0,True,1,True,1,True,0,False,0,True,1,True,0,False,0,False,1,True,0,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,-3.999951368272609,23.0,1,1,1,1,1,1,2,2,1,1,B,0,0,B,B,0,A,A,0
46,3344,Architecture #46,True,True,False,1,True,1,True,1,True,1,True,1,True,0,True,0,False,0,True,1,True,1,True,0,False,0,True,1,True,1,True,0,False,1,True,1,True,1,True,0,True,0,False,0,False,0,False,0,False,0,False,1,True,1,True,0,True,1,True,0,False,0,False,0,False,0,False,0,False,-7.478901474601705,29.0,1,1,1,1,1,2,2,2,1,1,B,B,0,B,B,0,A,A,0
47,3414,Architecture #47,True,True,True,1,True,2,True,2,True,1,True,1,True,0,True,0,False,1,True,1,True,1,True,0,True,1,True,1,True,1,True,0,True,1,True,1,True,1,True,0,True,1,True,0,True,0,False,0,False,0,False,1,True,1,True,1,True,0,True,0,True,1,True,1,True,0,True,0,True,-7.841289832385041,25.0,1,1,1,1,1,3,3,2,1,1,A,A,A,A,A,A,A,A,0
48,3491,Architecture #48,True,True,True,1,True,1,True,1,True,1,True,1,True,0,True,0,False,1,True,1,True,0,True,0,False,1,True,1,True,0,True,0,False,1,True,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,1,True,1,True,1,True,1,True,0,False,0,False,0,False,0,False,0,False,-7.41005040350847,19.0,1,1,1,1,1,2,2,2,1,1,A,A,0,A,A,0,A,A,0
49,3561,Architecture #49,True,True,False,0,True,1,True,1,True,0,True,1,True,0,False,0,False,0,True,1,True,1,True,0,False,1,True,1,True,0,True,0,False,1,True,1,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,True,1,True,1,True,0,True,0,False,0,False,0,False,0,False,0,False,-3.6989046634793463,21.5,1,1,1,1,1,2,2,1,1,1,A,A,0,B,B,0,B,0,0
50,3628,Architecture #50,True,True,False,1,True,1,True,1,True,1,True,1,True,0,True,0,False,0,True,1,True,1,True,0,False,0,True,1,True,0,True,0,False,1,True,1,True,1,True,0,True,0,False,0,False,0,False,0,False,0,False,1,True,1,True,1,True,0,True,0,False,0,False,0,False,0,False,0,False,-7.694671507278,32.0,1,1,1,1,1,2,2,2,1,1,B,C,0,B,B,0,A,A,0
